,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_global,poa_diffuse
2020-03-31 17:00:00+00:00,105.0,66.0,0.0,12.16,7.52,3.1,0.0,171.0,66.0
2020-03-31 17:30:00+00:00,52.5,37.0,0.0,7.6,7.3,2.79,0.0,89.5,37.0
2020-03-31 18:00:00+00:00,0.0,8.0,0.0,3.04,7.08,2.48,0.0,8.0,8.0
2020-03-31 18:30:00+00:00,0.0,4.0,0.0,1.52,6.455,2.41,0.0,4.0,4.0
2020-03-31 19:00:00+00:00,0.0,0.0,0.0,0.0,5.83,2.34,0.0,0.0,0.0
2020-03-31 19:30:00+00:00,0.0,0.0,0.0,0.0,5.484999999999999,2.205,0.0,0.0,0.0
2020-03-31 20:00:00+00:00,0.0,0.0,0.0,0.0,5.14,2.07,0.0,0.0,0.0
2020-03-31 20:30:00+00:00,0.0,0.0,0.0,0.0,4.654999999999999,2.0,0.0,0.0,0.0
2020-03-31 21:00:00+00:00,0.0,0.0,0.0,0.0,4.17,1.93,0.0,0.0,0.0
2020-03-31 21:30:00+00:00,0.0,0.0,0.0,0.0,3.755,1.8599999999999999,0.0,0.0,0.0
2020-03-31 22:00:00+00:00,0.0,0.0,0.0,0.0,3.34,1.79,0.0,0.0,0.0
2020-03-31 22:30:00+00:00,0.0,0.0,0.0,0.0,2.885,1.62,0.0,0.0,0.0
2020-03-31 23:00:00+00:00,0.0,0.0,0.0,0.0,2.43,1.45,0.0,0.0,0.0
2020-03-31 23:30:00+00:00,0.0,0.0,0.0,0.0,2.2800000000000002,1.21,0.0,0.0,0.0
2020-04-01 00:00:00+00:00,0.0,0.0,0.0,0.0,2.13,0.97,0.0,0.0,0.0
2020-04-01 00:30:00+00:00,0.0,0.0,0.0,0.0,2.115,0.8999999999999999,0.0,0.0,0.0
2020-04-01 01:00:00+00:00,0.0,0.0,0.0,0.0,2.1,0.83,0.0,0.0,0.0
2020-04-01 01:30:00+00:00,0.0,0.0,0.0,0.0,1.7000000000000002,1.0,0.0,0.0,0.0
2020-04-01 02:00:00+00:00,0.0,0.0,0.0,0.0,1.3,1.17,0.0,0.0,0.0
2020-04-01 02:30:00+00:00,0.0,0.0,0.0,0.0,1.195,1.345,0.0,0.0,0.0
2020-04-01 03:00:00+00:00,0.0,0.0,0.0,0.0,1.09,1.52,0.0,0.0,0.0
2020-04-01 03:30:00+00:00,0.0,0.0,0.0,0.0,1.165,1.62,0.0,0.0,0.0
2020-04-01 04:00:00+00:00,0.0,0.0,0.0,0.0,1.24,1.72,0.0,0.0,0.0
2020-04-01 04:30:00+00:00,0.0,0.0,0.0,0.0,1.365,1.72,0.0,0.0,0.0
2020-04-01 05:00:00+00:00,0.0,0.0,0.0,0.0,1.49,1.72,0.0,0.0,0.0
2020-04-01 05:30:00+00:00,0.0,4.0,0.0,1.96,1.6600000000000001,1.755,0.0,4.0,4.0
2020-04-01 06:00:00+00:00,0.0,8.0,0.0,3.92,1.83,1.79,0.0,8.0,8.0
2020-04-01 06:30:00+00:00,2.0,44.5,0.0,8.475,2.51,1.79,0.0,46.5,44.5
2020-04-01 07:00:00+00:00,4.0,81.0,0.0,13.03,3.19,1.79,0.0,85.0,81.0
2020-04-01 07:30:00+00:00,2.0,92.0,0.0,17.419999999999998,4.005,2.0,0.0,94.0,92.0
2020-04-01 08:00:00+00:00,0.0,103.0,0.0,21.81,4.82,2.21,0.0,103.0,103.0
2020-04-01 08:30:00+00:00,0.0,112.5,0.0,25.795,5.515000000000001,2.62,0.0,112.5,112.5
2020-04-01 09:00:00+00:00,0.0,122.0,0.0,29.78,6.21,3.03,0.0,122.0,122.0
2020-04-01 09:30:00+00:00,0.0,120.5,0.0,33.045,6.515000000000001,3.065,0.0,120.5,120.5
2020-04-01 10:00:00+00:00,0.0,119.0,0.0,36.31,6.82,3.1,0.0,119.0,119.0
2020-04-01 10:30:00+00:00,0.5,174.0,0.0,38.485,6.98,3.0,0.0,174.5,174.0
2020-04-01 11:00:00+00:00,1.0,229.0,0.0,40.66,7.14,2.9,0.0,230.0,229.0
2020-04-01 11:30:00+00:00,0.5,214.5,0.0,41.4,7.425,3.035,0.0,215.0,214.5
2020-04-01 12:00:00+00:00,0.0,200.0,0.0,42.14,7.71,3.17,0.0,200.0,200.0
2020-04-01 12:30:00+00:00,0.0,167.0,0.0,41.295,7.960000000000001,3.38,0.0,167.0,167.0
2020-04-01 13:00:00+00:00,0.0,134.0,0.0,40.45,8.21,3.59,0.0,134.0,134.0
2020-04-01 13:30:00+00:00,0.0,124.5,0.0,38.19,8.255,3.7249999999999996,0.0,124.5,124.5
2020-04-01 14:00:00+00:00,0.0,115.0,0.0,35.93,8.3,3.86,0.0,115.0,115.0
2020-04-01 14:30:00+00:00,0.0,132.5,0.0,32.6,8.280000000000001,3.86,0.0,132.5,132.5
2020-04-01 15:00:00+00:00,0.0,150.0,0.0,29.27,8.26,3.86,0.0,150.0,150.0
2020-04-01 15:30:00+00:00,7.5,153.0,0.0,25.255,8.274999999999999,3.895,0.0,160.5,153.0
2020-04-01 16:00:00+00:00,15.0,156.0,0.0,21.24,8.29,3.93,0.0,171.0,156.0
2020-04-01 16:30:00+00:00,17.0,124.0,0.0,16.83,8.195,3.76,0.0,141.0,124.0
2020-04-01 17:00:00+00:00,19.0,92.0,0.0,12.42,8.1,3.59,0.0,111.0,92.0
2020-04-01 17:30:00+00:00,9.5,49.0,0.0,7.859999999999999,7.779999999999999,3.52,0.0,58.5,49.0
2020-04-01 18:00:00+00:00,0.0,6.0,0.0,3.3,7.46,3.45,0.0,6.0,6.0
2020-04-01 18:30:00+00:00,0.0,3.0,0.0,1.65,6.635,3.345,0.0,3.0,3.0
2020-04-01 19:00:00+00:00,0.0,0.0,0.0,0.0,5.81,3.24,0.0,0.0,0.0
2020-04-01 19:30:00+00:00,0.0,0.0,0.0,0.0,5.455,3.205,0.0,0.0,0.0
2020-04-01 20:00:00+00:00,0.0,0.0,0.0,0.0,5.1,3.17,0.0,0.0,0.0
2020-04-01 20:30:00+00:00,0.0,0.0,0.0,0.0,5.09,3.17,0.0,0.0,0.0
2020-04-01 21:00:00+00:00,0.0,0.0,0.0,0.0,5.08,3.17,0.0,0.0,0.0
2020-04-01 21:30:00+00:00,0.0,0.0,0.0,0.0,4.865,3.135,0.0,0.0,0.0
2020-04-01 22:00:00+00:00,0.0,0.0,0.0,0.0,4.65,3.1,0.0,0.0,0.0
2020-04-01 22:30:00+00:00,0.0,0.0,0.0,0.0,4.67,3.065,0.0,0.0,0.0
2020-04-01 23:00:00+00:00,0.0,0.0,0.0,0.0,4.69,3.03,0.0,0.0,0.0
2020-04-01 23:30:00+00:00,0.0,0.0,0.0,0.0,4.735,3.0,0.0,0.0,0.0
2020-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0,4.78,2.97,0.0,0.0,0.0
2020-04-02 00:30:00+00:00,0.0,0.0,0.0,0.0,4.785,2.935,0.0,0.0,0.0
2020-04-02 01:00:00+00:00,0.0,0.0,0.0,0.0,4.79,2.9,0.0,0.0,0.0
2020-04-02 01:30:00+00:00,0.0,0.0,0.0,0.0,4.855,2.9,0.0,0.0,0.0
2020-04-02 02:00:00+00:00,0.0,0.0,0.0,0.0,4.92,2.9,0.0,0.0,0.0
2020-04-02 02:30:00+00:00,0.0,0.0,0.0,0.0,4.885,2.935,0.0,0.0,0.0
2020-04-02 03:00:00+00:00,0.0,0.0,0.0,0.0,4.85,2.97,0.0,0.0,0.0
2020-04-02 03:30:00+00:00,0.0,0.0,0.0,0.0,5.029999999999999,3.14,0.0,0.0,0.0
2020-04-02 04:00:00+00:00,0.0,0.0,0.0,0.0,5.21,3.31,0.0,0.0,0.0
2020-04-02 04:30:00+00:00,0.0,0.0,0.0,0.0,5.23,3.38,0.0,0.0,0.0
2020-04-02 05:00:00+00:00,0.0,0.0,0.0,0.0,5.25,3.45,0.0,0.0,0.0
2020-04-02 05:30:00+00:00,0.0,6.0,0.0,2.135,5.21,3.45,0.0,6.0,6.0
2020-04-02 06:00:00+00:00,0.0,12.0,0.0,4.27,5.17,3.45,0.0,12.0,12.0
2020-04-02 06:30:00+00:00,6.5,53.5,0.0,8.83,5.54,3.345,0.0,60.0,53.5
2020-04-02 07:00:00+00:00,13.0,95.0,0.0,13.39,5.91,3.24,0.0,108.0,95.0
2020-04-02 07:30:00+00:00,98.5,116.0,0.0,17.78,6.52,4.38,0.0,214.5,116.0
2020-04-02 08:00:00+00:00,184.0,137.0,0.0,22.17,7.13,5.52,0.0,321.0,137.0
2020-04-02 08:30:00+00:00,259.005,140.0,0.0,26.16,7.5649999999999995,5.555,0.0,399.005,140.0
2020-04-02 09:00:00+00:00,334.01,143.0,0.0,30.15,8.0,5.59,0.0,477.01,143.0
2020-04-02 09:30:00+00:00,168.505,179.0,0.0,33.425,8.265,5.625,0.0,347.505,179.0
2020-04-02 10:00:00+00:00,3.0,215.0,0.0,36.7,8.53,5.66,0.0,218.0,215.0
2020-04-02 10:30:00+00:00,1.5,180.0,0.0,38.875,8.84,5.555,0.0,181.5,180.0
2020-04-02 11:00:00+00:00,0.0,145.0,0.0,41.05,9.15,5.45,0.0,145.0,145.0
2020-04-02 11:30:00+00:00,0.0,124.5,0.0,41.785,9.565000000000001,5.93,0.0,124.5,124.5
2020-04-02 12:00:00+00:00,0.0,104.0,0.0,42.52,9.98,6.41,0.0,104.0,104.0
2020-04-02 12:30:00+00:00,0.0,94.5,0.0,41.665000000000006,10.165,6.6899999999999995,0.0,94.5,94.5
2020-04-02 13:00:00+00:00,0.0,85.0,0.0,40.81,10.35,6.97,0.0,85.0,85.0
2020-04-02 13:30:00+00:00,1.5,150.0,0.0,38.53,10.555,7.105,0.0,151.5,150.0
2020-04-02 14:00:00+00:00,3.0,215.0,0.0,36.25,10.76,7.24,0.0,218.0,215.0
2020-04-02 14:30:00+00:00,173.505,172.5,0.0,32.91,10.89,7.105,0.0,346.005,172.5
2020-04-02 15:00:00+00:00,344.01,130.0,0.0,29.57,11.02,6.97,0.0,474.01,130.0
2020-04-02 15:30:00+00:00,244.505,138.5,0.0,25.54,11.094999999999999,6.795,0.0,383.005,138.5
2020-04-02 16:00:00+00:00,145.0,147.0,0.0,21.51,11.17,6.62,0.0,292.0,147.0
2020-04-02 16:30:00+00:00,88.0,120.5,0.0,17.095,10.855,6.345000000000001,0.0,208.5,120.5
2020-04-02 17:00:00+00:00,31.0,94.0,0.0,12.68,10.54,6.07,0.0,125.0,94.0
2020-04-02 17:30:00+00:00,16.0,54.905,0.0,8.115,9.78,5.795,0.0,70.905,54.905
2020-04-02 18:00:00+00:00,1.0,15.81,0.0,3.55,9.02,5.52,0.0,16.810000000000002,15.81
2020-04-02 18:30:00+00:00,0.5,7.905,0.0,1.775,8.71,5.035,0.0,8.405000000000001,7.905
2020-04-02 19:00:00+00:00,0.0,0.0,0.0,0.0,8.4,4.55,0.0,0.0,0.0
2020-04-02 19:30:00+00:00,0.0,0.0,0.0,0.0,7.93,4.345,0.0,0.0,0.0
2020-04-02 20:00:00+00:00,0.0,0.0,0.0,0.0,7.46,4.14,0.0,0.0,0.0
2020-04-02 20:30:00+00:00,0.0,0.0,0.0,0.0,6.95,3.8649999999999998,0.0,0.0,0.0
2020-04-02 21:00:00+00:00,0.0,0.0,0.0,0.0,6.44,3.59,0.0,0.0,0.0
2020-04-02 21:30:00+00:00,0.0,0.0,0.0,0.0,6.050000000000001,3.3449999999999998,0.0,0.0,0.0
2020-04-02 22:00:00+00:00,0.0,0.0,0.0,0.0,5.66,3.1,0.0,0.0,0.0
2020-04-02 22:30:00+00:00,0.0,0.0,0.0,0.0,5.345000000000001,2.965,0.0,0.0,0.0
2020-04-02 23:00:00+00:00,0.0,0.0,0.0,0.0,5.03,2.83,0.0,0.0,0.0
2020-04-02 23:30:00+00:00,0.0,0.0,0.0,0.0,4.905,2.76,0.0,0.0,0.0
2020-04-03 00:00:00+00:00,0.0,0.0,0.0,0.0,4.78,2.69,0.0,0.0,0.0
2020-04-03 00:30:00+00:00,0.0,0.0,0.0,0.0,4.875,2.6550000000000002,0.0,0.0,0.0
2020-04-03 01:00:00+00:00,0.0,0.0,0.0,0.0,4.97,2.62,0.0,0.0,0.0
2020-04-03 01:30:00+00:00,0.0,0.0,0.0,0.0,4.994999999999999,2.585,0.0,0.0,0.0
2020-04-03 02:00:00+00:00,0.0,0.0,0.0,0.0,5.02,2.55,0.0,0.0,0.0
2020-04-03 02:30:00+00:00,0.0,0.0,0.0,0.0,4.935,2.55,0.0,0.0,0.0
2020-04-03 03:00:00+00:00,0.0,0.0,0.0,0.0,4.85,2.55,0.0,0.0,0.0
2020-04-03 03:30:00+00:00,0.0,0.0,0.0,0.0,4.79,2.5149999999999997,0.0,0.0,0.0
2020-04-03 04:00:00+00:00,0.0,0.0,0.0,0.0,4.73,2.48,0.0,0.0,0.0
2020-04-03 04:30:00+00:00,0.0,0.0,0.0,0.0,4.5600000000000005,2.41,0.0,0.0,0.0
2020-04-03 05:00:00+00:00,0.0,0.0,0.0,0.0,4.39,2.34,0.0,0.0,0.0
2020-04-03 05:30:00+00:00,0.0,5.5,0.0,2.31,4.26,2.3099999999999996,0.0,5.5,5.5
2020-04-03 06:00:00+00:00,0.0,11.0,0.0,4.62,4.13,2.28,0.0,11.0,11.0
2020-04-03 06:30:00+00:00,2.5,50.0,0.0,9.18,4.46,2.07,0.0,52.5,50.0
2020-04-03 07:00:00+00:00,5.0,89.0,0.0,13.74,4.79,1.86,0.0,94.0,89.0
2020-04-03 07:30:00+00:00,8.5,124.5,0.0,18.135,5.5649999999999995,2.585,0.0,133.0,124.5
2020-04-03 08:00:00+00:00,12.0,160.0,0.0,22.53,6.34,3.31,0.0,172.0,160.0
2020-04-03 08:30:00+00:00,12.0,187.0,0.0,26.525,6.835,3.585,0.0,199.0,187.0
2020-04-03 09:00:00+00:00,12.0,214.0,0.0,30.52,7.33,3.86,0.0,226.0,214.0
2020-04-03 09:30:00+00:00,41.0,258.0,0.0,33.8,7.75,3.895,0.0,299.0,258.0
2020-04-03 10:00:00+00:00,70.0,302.0,0.0,37.08,8.17,3.93,0.0,372.0,302.0
2020-04-03 10:30:00+00:00,35.5,266.5,0.0,39.265,8.45,3.895,0.0,302.0,266.5
2020-04-03 11:00:00+00:00,1.0,231.0,0.0,41.45,8.73,3.86,0.0,232.0,231.0
2020-04-03 11:30:00+00:00,43.5,289.0,0.0,42.175,8.95,3.9299999999999997,0.0,332.5,289.0
2020-04-03 12:00:00+00:00,86.0,347.0,0.0,42.9,9.17,4.0,0.0,433.0,347.0
2020-04-03 12:30:00+00:00,122.5,337.5,0.0,42.035,9.344999999999999,4.035,0.0,460.0,337.5
2020-04-03 13:00:00+00:00,159.0,328.0,0.0,41.17,9.52,4.07,0.0,487.0,328.0
2020-04-03 13:30:00+00:00,91.5,300.5,0.0,38.875,9.67,3.965,0.0,392.0,300.5
2020-04-03 14:00:00+00:00,24.0,273.0,0.0,36.58,9.82,3.86,0.0,297.0,273.0
2020-04-03 14:30:00+00:00,105.5,245.0,0.0,33.22,9.915,3.79,0.0,350.5,245.0
2020-04-03 15:00:00+00:00,187.0,217.0,0.0,29.86,10.01,3.72,0.0,404.0,217.0
2020-04-03 15:30:00+00:00,95.0,174.5,0.0,25.82,10.1,3.41,0.0,269.5,174.5
2020-04-03 16:00:00+00:00,3.0,132.0,0.0,21.78,10.19,3.1,0.0,135.0,132.0
2020-04-03 16:30:00+00:00,3.0,105.5,0.0,17.36,10.105,2.585,0.0,108.5,105.5
2020-04-03 17:00:00+00:00,3.0,79.0,0.0,12.94,10.02,2.07,0.0,82.0,79.0
2020-04-03 17:30:00+00:00,1.5,44.5,0.0,8.375,9.809999999999999,1.8649999999999998,0.0,46.0,44.5
2020-04-03 18:00:00+00:00,0.0,10.0,0.0,3.81,9.6,1.66,0.0,10.0,10.0
2020-04-03 18:30:00+00:00,0.0,5.0,0.0,1.905,9.16,1.8649999999999998,0.0,5.0,5.0
2020-04-03 19:00:00+00:00,0.0,0.0,0.0,0.0,8.72,2.07,0.0,0.0,0.0
2020-04-03 19:30:00+00:00,0.0,0.0,0.0,0.0,8.225000000000001,2.1399999999999997,0.0,0.0,0.0
2020-04-03 20:00:00+00:00,0.0,0.0,0.0,0.0,7.73,2.21,0.0,0.0,0.0
2020-04-03 20:30:00+00:00,0.0,0.0,0.0,0.0,7.155,2.3449999999999998,0.0,0.0,0.0
2020-04-03 21:00:00+00:00,0.0,0.0,0.0,0.0,6.58,2.48,0.0,0.0,0.0
2020-04-03 21:30:00+00:00,0.0,0.0,0.0,0.0,5.995,2.5149999999999997,0.0,0.0,0.0
2020-04-03 22:00:00+00:00,0.0,0.0,0.0,0.0,5.41,2.55,0.0,0.0,0.0
2020-04-03 22:30:00+00:00,0.0,0.0,0.0,0.0,4.875,2.55,0.0,0.0,0.0
2020-04-03 23:00:00+00:00,0.0,0.0,0.0,0.0,4.34,2.55,0.0,0.0,0.0
2020-04-03 23:30:00+00:00,0.0,0.0,0.0,0.0,3.99,2.48,0.0,0.0,0.0
2020-04-04 00:00:00+00:00,0.0,0.0,0.0,0.0,3.64,2.41,0.0,0.0,0.0
2020-04-04 00:30:00+00:00,0.0,0.0,0.0,0.0,3.4400000000000004,2.31,0.0,0.0,0.0
2020-04-04 01:00:00+00:00,0.0,0.0,0.0,0.0,3.24,2.21,0.0,0.0,0.0
2020-04-04 01:30:00+00:00,0.0,0.0,0.0,0.0,3.075,2.105,0.0,0.0,0.0
2020-04-04 02:00:00+00:00,0.0,0.0,0.0,0.0,2.91,2.0,0.0,0.0,0.0
2020-04-04 02:30:00+00:00,0.0,0.0,0.0,0.0,2.685,2.0,0.0,0.0,0.0
2020-04-04 03:00:00+00:00,0.0,0.0,0.0,0.0,2.46,2.0,0.0,0.0,0.0
2020-04-04 03:30:00+00:00,0.0,0.0,0.0,0.0,2.235,2.0700000000000003,0.0,0.0,0.0
2020-04-04 04:00:00+00:00,0.0,0.0,0.0,0.0,2.01,2.14,0.0,0.0,0.0
2020-04-04 04:30:00+00:00,0.0,0.0,0.0,0.0,2.0599999999999996,2.21,0.0,0.0,0.0
2020-04-04 05:00:00+00:00,0.0,0.0,0.0,0.0,2.11,2.28,0.0,0.0,0.0
2020-04-04 05:30:00+00:00,0.0,7.0,0.0,2.485,2.1550000000000002,2.245,0.0,7.0,7.0
2020-04-04 06:00:00+00:00,0.0,14.0,0.0,4.97,2.2,2.21,0.0,14.0,14.0
2020-04-04 06:30:00+00:00,46.0,53.5,0.0,9.530000000000001,2.875,2.175,0.0,99.5,53.5
2020-04-04 07:00:00+00:00,92.0,93.0,0.0,14.09,3.55,2.14,0.0,185.0,93.0
2020-04-04 07:30:00+00:00,119.5,127.5,0.0,18.490000000000002,4.9350000000000005,2.4850000000000003,0.0,247.0,127.5
2020-04-04 08:00:00+00:00,147.0,162.0,0.0,22.89,6.32,2.83,0.0,309.0,162.0
2020-04-04 08:30:00+00:00,250.505,151.5,0.0,26.89,7.17,3.175,0.0,402.005,151.5
2020-04-04 09:00:00+00:00,354.01,141.0,0.0,30.89,8.02,3.52,0.0,495.01,141.0
2020-04-04 09:30:00+00:00,405.01,146.5,0.0,34.175,8.865,3.9000000000000004,0.0,551.51,146.5
2020-04-04 10:00:00+00:00,456.01,152.0,0.0,37.46,9.71,4.28,0.0,608.01,152.0
2020-04-04 10:30:00+00:00,446.01,180.5,0.0,39.650000000000006,10.440000000000001,4.795,0.0,626.51,180.5
2020-04-04 11:00:00+00:00,436.01,209.0,0.0,41.84,11.17,5.31,0.0,645.01,209.0
2020-04-04 11:30:00+00:00,395.01,238.0,0.0,42.565,11.52,5.345,0.0,633.01,238.0
2020-04-04 12:00:00+00:00,354.01,267.0,0.0,43.29,11.87,5.38,0.0,621.01,267.0
2020-04-04 12:30:00+00:00,353.51,259.0,0.0,42.405,12.094999999999999,5.38,0.0,612.51,259.0
2020-04-04 13:00:00+00:00,353.01,251.0,0.0,41.52,12.32,5.38,0.0,604.01,251.0
2020-04-04 13:30:00+00:00,178.505,238.0,0.0,39.21,12.379999999999999,5.345,0.0,416.505,238.0
2020-04-04 14:00:00+00:00,4.0,225.0,0.0,36.9,12.44,5.31,0.0,229.0,225.0
2020-04-04 14:30:00+00:00,21.5,231.5,0.0,33.525,12.375,5.17,0.0,253.0,231.5
2020-04-04 15:00:00+00:00,39.0,238.0,0.0,30.15,12.31,5.03,0.0,277.0,238.0
2020-04-04 15:30:00+00:00,58.5,206.5,0.0,26.1,12.25,4.965,0.0,265.0,206.5
2020-04-04 16:00:00+00:00,78.0,175.0,0.0,22.05,12.19,4.9,0.0,253.0,175.0
2020-04-04 16:30:00+00:00,88.0,127.5,0.0,17.62,11.965,4.62,0.0,215.5,127.5
2020-04-04 17:00:00+00:00,98.0,80.0,0.0,13.19,11.74,4.34,0.0,178.0,80.0
2020-04-04 17:30:00+00:00,50.0,50.285,0.0,8.629999999999999,11.185,3.895,0.0,100.285,50.285
2020-04-04 18:00:00+00:00,2.0,20.57,0.0,4.07,10.63,3.45,0.0,22.57,20.57
2020-04-04 18:30:00+00:00,1.0,10.285,0.0,2.035,10.21,3.52,0.0,11.285,10.285
2020-04-04 19:00:00+00:00,0.0,0.0,0.0,0.0,9.79,3.59,0.0,0.0,0.0
2020-04-04 19:30:00+00:00,0.0,0.0,0.0,0.0,9.145,3.625,0.0,0.0,0.0
2020-04-04 20:00:00+00:00,0.0,0.0,0.0,0.0,8.5,3.66,0.0,0.0,0.0
2020-04-04 20:30:00+00:00,0.0,0.0,0.0,0.0,7.96,3.625,0.0,0.0,0.0
2020-04-04 21:00:00+00:00,0.0,0.0,0.0,0.0,7.42,3.59,0.0,0.0,0.0
2020-04-04 21:30:00+00:00,0.0,0.0,0.0,0.0,6.995,3.5549999999999997,0.0,0.0,0.0
2020-04-04 22:00:00+00:00,0.0,0.0,0.0,0.0,6.57,3.52,0.0,0.0,0.0
2020-04-04 22:30:00+00:00,0.0,0.0,0.0,0.0,6.3100000000000005,3.62,0.0,0.0,0.0
2020-04-04 23:00:00+00:00,0.0,0.0,0.0,0.0,6.05,3.72,0.0,0.0,0.0
2020-04-04 23:30:00+00:00,0.0,0.0,0.0,0.0,5.96,3.79,0.0,0.0,0.0
2020-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0,5.87,3.86,0.0,0.0,0.0
2020-04-05 00:30:00+00:00,0.0,0.0,0.0,0.0,5.895,3.965,0.0,0.0,0.0
2020-04-05 01:00:00+00:00,0.0,0.0,0.0,0.0,5.92,4.07,0.0,0.0,0.0
2020-04-05 01:30:00+00:00,0.0,0.0,0.0,0.0,5.984999999999999,4.175000000000001,0.0,0.0,0.0
2020-04-05 02:00:00+00:00,0.0,0.0,0.0,0.0,6.05,4.28,0.0,0.0,0.0
2020-04-05 02:30:00+00:00,0.0,0.0,0.0,0.0,6.085,4.3100000000000005,0.0,0.0,0.0
2020-04-05 03:00:00+00:00,0.0,0.0,0.0,0.0,6.12,4.34,0.0,0.0,0.0
2020-04-05 03:30:00+00:00,0.0,0.0,0.0,0.0,6.095000000000001,4.34,0.0,0.0,0.0
2020-04-05 04:00:00+00:00,0.0,0.0,0.0,0.0,6.07,4.34,0.0,0.0,0.0
2020-04-05 04:30:00+00:00,0.0,0.0,0.0,0.0,5.970000000000001,4.3100000000000005,0.0,0.0,0.0
2020-04-05 05:00:00+00:00,0.0,0.0,0.0,0.0,5.87,4.28,0.0,0.0,0.0
2020-04-05 05:30:00+00:00,3.0,15.72,0.0,2.66,5.800000000000001,4.345000000000001,0.0,18.72,15.72
2020-04-05 06:00:00+00:00,6.0,31.44,0.0,5.32,5.73,4.41,0.0,37.44,31.44
2020-04-05 06:30:00+00:00,76.5,51.72,0.0,9.879999999999999,6.045,4.41,0.0,128.22,51.72
2020-04-05 07:00:00+00:00,147.0,72.0,0.0,14.44,6.36,4.41,0.0,219.0,72.0
2020-04-05 07:30:00+00:00,215.5,85.5,0.0,18.845,7.300000000000001,4.515000000000001,0.0,301.0,85.5
2020-04-05 08:00:00+00:00,284.0,99.0,0.0,23.25,8.24,4.62,0.0,383.0,99.0
2020-04-05 08:30:00+00:00,357.505,101.5,0.0,27.255000000000003,9.235,5.0,0.0,459.005,101.5
2020-04-05 09:00:00+00:00,431.01,104.0,0.0,31.26,10.23,5.38,0.0,535.01,104.0
2020-04-05 09:30:00+00:00,476.51,113.5,0.0,34.555,11.190000000000001,5.585,0.0,590.01,113.5
2020-04-05 10:00:00+00:00,522.01,123.0,0.0,37.85,12.15,5.79,0.0,645.01,123.0
2020-04-05 10:30:00+00:00,539.51,135.5,0.0,40.035,13.08,5.965,0.0,675.01,135.5
2020-04-05 11:00:00+00:00,557.01,148.0,0.0,42.22,14.01,6.14,0.0,705.01,148.0
2020-04-05 11:30:00+00:00,532.01,170.5,0.0,42.945,14.8,6.38,0.0,702.51,170.5
2020-04-05 12:00:00+00:00,507.01,193.0,0.0,43.67,15.59,6.62,0.0,700.01,193.0
2020-04-05 12:30:00+00:00,371.505,253.5,0.0,42.775000000000006,16.17,6.859999999999999,0.0,625.005,253.5
2020-04-05 13:00:00+00:00,236.0,314.0,0.0,41.88,16.75,7.1,0.0,550.0,314.0
2020-04-05 13:30:00+00:00,197.0,306.5,0.0,39.55,17.060000000000002,7.275,0.0,503.5,306.5
2020-04-05 14:00:00+00:00,158.0,299.0,0.0,37.22,17.37,7.45,0.0,457.0,299.0
2020-04-05 14:30:00+00:00,126.5,275.0,0.0,33.83,17.395000000000003,7.38,0.0,401.5,275.0
2020-04-05 15:00:00+00:00,95.0,251.0,0.0,30.44,17.42,7.31,0.0,346.0,251.0
2020-04-05 15:30:00+00:00,108.5,210.0,0.0,26.380000000000003,17.240000000000002,7.0,0.0,318.5,210.0
2020-04-05 16:00:00+00:00,122.0,169.0,0.0,22.32,17.06,6.69,0.0,291.0,169.0
2020-04-05 16:30:00+00:00,79.5,136.0,0.0,17.884999999999998,16.735,6.550000000000001,0.0,215.5,136.0
2020-04-05 17:00:00+00:00,37.0,103.0,0.0,13.45,16.41,6.41,0.0,140.0,103.0
2020-04-05 17:30:00+00:00,18.5,58.0,0.0,8.885,15.9,6.275,0.0,76.5,58.0
2020-04-05 18:00:00+00:00,0.0,13.0,0.0,4.32,15.39,6.14,0.0,13.0,13.0
2020-04-05 18:30:00+00:00,0.0,6.5,0.0,2.16,14.815000000000001,6.175,0.0,6.5,6.5
2020-04-05 19:00:00+00:00,0.0,0.0,0.0,0.0,14.24,6.21,0.0,0.0,0.0
2020-04-05 19:30:00+00:00,0.0,0.0,0.0,0.0,13.98,6.275,0.0,0.0,0.0
2020-04-05 20:00:00+00:00,0.0,0.0,0.0,0.0,13.72,6.34,0.0,0.0,0.0
2020-04-05 20:30:00+00:00,0.0,0.0,0.0,0.0,13.530000000000001,6.3100000000000005,0.0,0.0,0.0
2020-04-05 21:00:00+00:00,0.0,0.0,0.0,0.0,13.34,6.28,0.0,0.0,0.0
2020-04-05 21:30:00+00:00,0.0,0.0,0.0,0.0,13.184999999999999,6.245,0.0,0.0,0.0
2020-04-05 22:00:00+00:00,0.0,0.0,0.0,0.0,13.03,6.21,0.0,0.0,0.0
2020-04-05 22:30:00+00:00,0.0,0.0,0.0,0.0,12.835,6.175,0.0,0.0,0.0
2020-04-05 23:00:00+00:00,0.0,0.0,0.0,0.0,12.64,6.14,0.0,0.0,0.0
2020-04-05 23:30:00+00:00,0.0,0.0,0.0,0.0,12.45,6.0,0.0,0.0,0.0
2020-04-06 00:00:00+00:00,0.0,0.0,0.0,0.0,12.26,5.86,0.0,0.0,0.0
